cd_filial;"nm_fantasia";nr_anomes_movimento;"cd_fornecedor";"nm_fornecedor_razao_social";"nm_divisao";cd_produto;"de_produto";"de_codigo_barras";"id_situacao_produto";"de_categoria_mercadologica";"de_tipo_venda_delivery";"de_canal_venda";qt_vendida
107;"DC CRICIÚMA I";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";740227;"TRIPLIXAM : C/30 CPR REV 5+1,25+5MG";"7898029550803";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";2
107;"DC CRICIÚMA I";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";742167;"ACERTALIX : C/30 CPR REV 10+2,5MG";"7898029550421";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";2
107;"DC CRICIÚMA I";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";742168;"ACERTIL : C/60 CPR REV 5MG";"7898029550223";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";1
110;"PP ARARANGUÁ";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV RX SERVIER1";691014;"DIAMICRON MR : C/30 CPR REV LP 30MG";"7898029552128";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";3
110;"PP ARARANGUÁ";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV RX SERVIER1";701207;"DIAMICRON MR : C/60 CPR REV LP 30MG";"7898029552135";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";1
110;"PP ARARANGUÁ";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV RX SERVIER1";709220;"VASTAREL MR : C/60 CPR REV LP 35MG";"7898029558816";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";2
110;"PP ARARANGUÁ";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV RX SERVIER1";711065;"VASTAREL MR : C/30 CPR REV LP 35MG";"7898029558809";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";1
110;"PP ARARANGUÁ";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";717464;"DIAMICRON MR : C/30 CPR LP 60MG";"7898029552203";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";1
110;"PP ARARANGUÁ";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";721815;"DIAMICRON MR : C/60 CPR REV LP 60MG";"7898029552210";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";3
110;"PP ARARANGUÁ";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV RX SERVIER1";723610;"NATRILIX SR : C/60 CPR REV LP 1,5MG";"7898029556812";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";4
110;"PP ARARANGUÁ";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV RX SERVIER1";724832;"DAFLON : C/30 CPR REV 900+100MG";"7898029551848";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";4
110;"PP ARARANGUÁ";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV RX SERVIER1";729219;"DAFLON : C/60 CPR REV 900+100MG";"7898029551855";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";2
110;"PP ARARANGUÁ";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";731803;"ACERTANLO : C/30 CPR 7+5MG";"7898029550339";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";4
110;"PP ARARANGUÁ";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";736648;"DAFLON FLEX : C/30 ENV SUSP ORAL 900+100MG";"7898029550766";"Ativo";"RX PROMOVIDO";"BALCÃO";"DISQUE ENTREGA";1
110;"PP ARARANGUÁ";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";736648;"DAFLON FLEX : C/30 ENV SUSP ORAL 900+100MG";"7898029550766";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";2
110;"PP ARARANGUÁ";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";738217;"ACERTALIX : C/30 CPR REV 5+1,25MG";"7898029550407";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";4
110;"PP ARARANGUÁ";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";739346;"VASTAREL LP : C/30 CAPS LP 80MG";"7898029558755";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";7
110;"PP ARARANGUÁ";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";740226;"TRIPLIXAM : C/30 CPR REV 10+2,5+5MG";"7898029550827";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";4
110;"PP ARARANGUÁ";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";740227;"TRIPLIXAM : C/30 CPR REV 5+1,25+5MG";"7898029550803";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";2
110;"PP ARARANGUÁ";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";740228;"TRIPLIXAM : C/30 CPR REV 10+2,5+10MG";"7898029550834";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";1
110;"PP ARARANGUÁ";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";742167;"ACERTALIX : C/30 CPR REV 10+2,5MG";"7898029550421";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";4
111;"PP CRICIÚMA LUIZ LAZZARIN";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV RX SERVIER1";724832;"DAFLON : C/30 CPR REV 900+100MG";"7898029551848";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";1
111;"PP CRICIÚMA LUIZ LAZZARIN";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";739346;"VASTAREL LP : C/30 CAPS LP 80MG";"7898029558755";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";1
111;"PP CRICIÚMA LUIZ LAZZARIN";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";740229;"TRIPLIXAM : C/30 CPR REV 5+1,25+10MG";"7898029550810";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";1
112;"PP FPOLIS JURERÊ II";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV RX SERVIER1";541226;"DAFLON : C/30 CPR REV 450+50MG";"7898029551770";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";1
112;"PP FPOLIS JURERÊ II";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV RX SERVIER1";541226;"DAFLON : C/30 CPR REV 450+50MG";"7898029551770";"Ativo";"RX PROMOVIDO";"E-COMMERCE";"IFOOD";1
112;"PP FPOLIS JURERÊ II";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV RX SERVIER1";612085;"NATRILIX : C/30 CPR REV 2,5MG";"7898029556539";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";1
112;"PP FPOLIS JURERÊ II";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV RX SERVIER1";691014;"DIAMICRON MR : C/30 CPR REV LP 30MG";"7898029552128";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";1
112;"PP FPOLIS JURERÊ II";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV RX SERVIER1";709220;"VASTAREL MR : C/60 CPR REV LP 35MG";"7898029558816";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";1
112;"PP FPOLIS JURERÊ II";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV RX SERVIER1";711065;"VASTAREL MR : C/30 CPR REV LP 35MG";"7898029558809";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";1
112;"PP FPOLIS JURERÊ II";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV RX SERVIER1";711065;"VASTAREL MR : C/30 CPR REV LP 35MG";"7898029558809";"Ativo";"RX PROMOVIDO";"E-COMMERCE";"IFOOD";1
112;"PP FPOLIS JURERÊ II";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";721815;"DIAMICRON MR : C/60 CPR REV LP 60MG";"7898029552210";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";1
112;"PP FPOLIS JURERÊ II";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV RX SERVIER1";723610;"NATRILIX SR : C/60 CPR REV LP 1,5MG";"7898029556812";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";1
112;"PP FPOLIS JURERÊ II";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV RX SERVIER1";724832;"DAFLON : C/30 CPR REV 900+100MG";"7898029551848";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";1
112;"PP FPOLIS JURERÊ II";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV RX SERVIER1";729219;"DAFLON : C/60 CPR REV 900+100MG";"7898029551855";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";2
112;"PP FPOLIS JURERÊ II";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";730932;"ACERTIL : C/30 CPR REV 5MG";"7898029550216";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";1
112;"PP FPOLIS JURERÊ II";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";731802;"ACERTANLO : C/30 CPR 3,5+2,5MG";"7898029550315";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";2
112;"PP FPOLIS JURERÊ II";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";731803;"ACERTANLO : C/30 CPR 7+5MG";"7898029550339";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";2
112;"PP FPOLIS JURERÊ II";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";731804;"ACERTANLO : C/30 CPR 14+10MG";"7898029550353";"Ativo";"RX PROMOVIDO";"E-COMMERCE";"SITE";1
112;"PP FPOLIS JURERÊ II";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";738217;"ACERTALIX : C/30 CPR REV 5+1,25MG";"7898029550407";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";1
112;"PP FPOLIS JURERÊ II";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";739346;"VASTAREL LP : C/30 CAPS LP 80MG";"7898029558755";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";7
112;"PP FPOLIS JURERÊ II";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";739346;"VASTAREL LP : C/30 CAPS LP 80MG";"7898029558755";"Ativo";"RX PROMOVIDO";"E-COMMERCE";"SITE";1
112;"PP FPOLIS JURERÊ II";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";740227;"TRIPLIXAM : C/30 CPR REV 5+1,25+5MG";"7898029550803";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";2
112;"PP FPOLIS JURERÊ II";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";740228;"TRIPLIXAM : C/30 CPR REV 10+2,5+10MG";"7898029550834";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";2
112;"PP FPOLIS JURERÊ II";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";742167;"ACERTALIX : C/30 CPR REV 10+2,5MG";"7898029550421";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";2
112;"PP FPOLIS JURERÊ II";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";742168;"ACERTIL : C/60 CPR REV 5MG";"7898029550223";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";4
113;"PP BRUSQUE FELIPE SCHMIDT";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV RX SERVIER1";684478;"NATRILIX SR : C/30 CPR REV LP 1,5MG";"7898029556829";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";1
113;"PP BRUSQUE FELIPE SCHMIDT";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV RX SERVIER1";711065;"VASTAREL MR : C/30 CPR REV LP 35MG";"7898029558809";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";2
113;"PP BRUSQUE FELIPE SCHMIDT";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV RX SERVIER1";714483;"PROCORALAN : C/56 CPR REV 5MG";"7898029557123";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";1
113;"PP BRUSQUE FELIPE SCHMIDT";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";717464;"DIAMICRON MR : C/30 CPR LP 60MG";"7898029552203";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";2
113;"PP BRUSQUE FELIPE SCHMIDT";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";738217;"ACERTALIX : C/30 CPR REV 5+1,25MG";"7898029550407";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";2
113;"PP BRUSQUE FELIPE SCHMIDT";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";740227;"TRIPLIXAM : C/30 CPR REV 5+1,25+5MG";"7898029550803";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";2
113;"PP BRUSQUE FELIPE SCHMIDT";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV RX SERVIER1";747675;"AGOXOM : C/28 CPR REV 25MG";"7898029559318";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";1
115;"PP CX DO SUL HERCULES GALLÓ";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV RX SERVIER1";711065;"VASTAREL MR : C/30 CPR REV LP 35MG";"7898029558809";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";1
115;"PP CX DO SUL HERCULES GALLÓ";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";717464;"DIAMICRON MR : C/30 CPR LP 60MG";"7898029552203";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";2
115;"PP CX DO SUL HERCULES GALLÓ";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";738217;"ACERTALIX : C/30 CPR REV 5+1,25MG";"7898029550407";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";3
115;"PP CX DO SUL HERCULES GALLÓ";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";739346;"VASTAREL LP : C/30 CAPS LP 80MG";"7898029558755";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";1
115;"PP CX DO SUL HERCULES GALLÓ";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";740226;"TRIPLIXAM : C/30 CPR REV 10+2,5+5MG";"7898029550827";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";3
115;"PP CX DO SUL HERCULES GALLÓ";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";740227;"TRIPLIXAM : C/30 CPR REV 5+1,25+5MG";"7898029550803";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";2
115;"PP CX DO SUL HERCULES GALLÓ";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";740228;"TRIPLIXAM : C/30 CPR REV 10+2,5+10MG";"7898029550834";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";3
115;"PP CX DO SUL HERCULES GALLÓ";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";742167;"ACERTALIX : C/30 CPR REV 10+2,5MG";"7898029550421";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";1
116;"PP BRUSQUE GUARANI";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";721815;"DIAMICRON MR : C/60 CPR REV LP 60MG";"7898029552210";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";2
116;"PP BRUSQUE GUARANI";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV RX SERVIER1";724832;"DAFLON : C/30 CPR REV 900+100MG";"7898029551848";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";1
116;"PP BRUSQUE GUARANI";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV RX SERVIER1";729219;"DAFLON : C/60 CPR REV 900+100MG";"7898029551855";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";1
117;"PP JLLE PARQUE GUARANI";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";1
117;"PP JLLE PARQUE GUARANI";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";731804;"ACERTANLO : C/30 CPR 14+10MG";"7898029550353";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";2
117;"PP JLLE PARQUE GUARANI";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";740227;"TRIPLIXAM : C/30 CPR REV 5+1,25+5MG";"7898029550803";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";3
117;"PP JLLE PARQUE GUARANI";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";740229;"TRIPLIXAM : C/30 CPR REV 5+1,25+10MG";"7898029550810";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";1
118;"PP UNIÃO DA VITÓRIA II";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV RX SERVIER1";701207;"DIAMICRON MR : C/60 CPR REV LP 30MG";"7898029552135";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";1
118;"PP UNIÃO DA VITÓRIA II";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV RX SERVIER1";714483;"PROCORALAN : C/56 CPR REV 5MG";"7898029557123";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";1
118;"PP UNIÃO DA VITÓRIA II";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";740226;"TRIPLIXAM : C/30 CPR REV 10+2,5+5MG";"7898029550827";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";1
119;"PP ARAQUARI KOMPRÃO";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV RX SERVIER1";701207;"DIAMICRON MR : C/60 CPR REV LP 30MG";"7898029552135";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";1
119;"PP ARAQUARI KOMPRÃO";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV RX SERVIER1";709220;"VASTAREL MR : C/60 CPR REV LP 35MG";"7898029558816";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";2
119;"PP ARAQUARI KOMPRÃO";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV RX SERVIER1";711065;"VASTAREL MR : C/30 CPR REV LP 35MG";"7898029558809";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";1
119;"PP ARAQUARI KOMPRÃO";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV RX SERVIER1";714483;"PROCORALAN : C/56 CPR REV 5MG";"7898029557123";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";1
119;"PP ARAQUARI KOMPRÃO";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";2
119;"PP ARAQUARI KOMPRÃO";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";731802;"ACERTANLO : C/30 CPR 3,5+2,5MG";"7898029550315";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";1
119;"PP ARAQUARI KOMPRÃO";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";738217;"ACERTALIX : C/30 CPR REV 5+1,25MG";"7898029550407";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";2
119;"PP ARAQUARI KOMPRÃO";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";739346;"VASTAREL LP : C/30 CAPS LP 80MG";"7898029558755";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";1
119;"PP ARAQUARI KOMPRÃO";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";740228;"TRIPLIXAM : C/30 CPR REV 10+2,5+10MG";"7898029550834";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";1
119;"PP ARAQUARI KOMPRÃO";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";742167;"ACERTALIX : C/30 CPR REV 10+2,5MG";"7898029550421";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";2
119;"PP ARAQUARI KOMPRÃO";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV RX SERVIER1";748060;"DIATARCOM MR : C/30 CPR LP 60MG";"7898029552302";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";1
120;"PP SIDROLÂNDIA";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV RX SERVIER1";714483;"PROCORALAN : C/56 CPR REV 5MG";"7898029557123";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";1
120;"PP SIDROLÂNDIA";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV RX SERVIER1";724832;"DAFLON : C/30 CPR REV 900+100MG";"7898029551848";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";1
120;"PP SIDROLÂNDIA";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";736459;"ACERTIL : C/60 CPR REV 10MG";"7898029550254";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";1
120;"PP SIDROLÂNDIA";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";738217;"ACERTALIX : C/30 CPR REV 5+1,25MG";"7898029550407";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";2
120;"PP SIDROLÂNDIA";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";740227;"TRIPLIXAM : C/30 CPR REV 5+1,25+5MG";"7898029550803";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";1
121;"PP COXIM II";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV RX SERVIER1";709220;"VASTAREL MR : C/60 CPR REV LP 35MG";"7898029558816";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";1
121;"PP COXIM II";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV RX SERVIER1";714483;"PROCORALAN : C/56 CPR REV 5MG";"7898029557123";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";1
121;"PP COXIM II";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV RX SERVIER1";714485;"PROCORALAN : C/56 CPR REV 7,5MG";"7898029557154";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";1
121;"PP COXIM II";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV RX SERVIER1";724832;"DAFLON : C/30 CPR REV 900+100MG";"7898029551848";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";2
121;"PP COXIM II";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";731804;"ACERTANLO : C/30 CPR 14+10MG";"7898029550353";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";2
121;"PP COXIM II";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";739346;"VASTAREL LP : C/30 CAPS LP 80MG";"7898029558755";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";2
121;"PP COXIM II";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";740226;"TRIPLIXAM : C/30 CPR REV 10+2,5+5MG";"7898029550827";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";2
122;"PP SAO GABRIEL DO OESTE";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV RX SERVIER1";691014;"DIAMICRON MR : C/30 CPR REV LP 30MG";"7898029552128";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";1
122;"PP SAO GABRIEL DO OESTE";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV RX SERVIER1";709220;"VASTAREL MR : C/60 CPR REV LP 35MG";"7898029558816";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";1
122;"PP SAO GABRIEL DO OESTE";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";717464;"DIAMICRON MR : C/30 CPR LP 60MG";"7898029552203";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";1
122;"PP SAO GABRIEL DO OESTE";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";1
122;"PP SAO GABRIEL DO OESTE";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";739346;"VASTAREL LP : C/30 CAPS LP 80MG";"7898029558755";"Ativo";"RX PROMOVIDO";"BALCÃO";"LOJA FISICA";1
